,Personality,Title,Sentence,Context,sentiment
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"It is our view that this new world order should be characterized by, among other things: a democratic system of international relations; respect for the right of nations to self-determination and independence; respect for human rights; the elimination of poverty, deprivation and economic backwardness; an end to the practice of the resort to force to settle international disputes; protection of the environment; the strengthening and democratization of the institutions of this Organization to ensure that it plays its role as one of the principal architects of that new world order.",Transition to democratic South Africa.,0.992900491
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,The world is becoming ever more interdependent.,Transition to democratic South Africa.,0.927048206
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,What each one of us does as an independent nation impacts on others.,Transition to democratic South Africa.,0.984384298
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"We therefore have no choice but to build a system of relations which, while it guarantees such independence and seeks to exclude the possibility of one country's imposing its will on another, creates the possibility for each to have a meaningful say in how we should live together in one peaceful, stable, prosperous and free world.",Transition to democratic South Africa.,0.99813962
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,This outcome cannot allow of a situation in which the form and the content of the new world order are decided by some and have to be accepted by the rest.,Transition to democratic South Africa.,-0.984159768
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"If we proceed in this manner we will continue to build conflict and instability into the world order, however much we might describe it as new.",Transition to democratic South Africa.,-0.987743378
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Equally, there can be no new world order while some are super-rich and others remain abysmally poor.",Transition to democratic South Africa.,-0.99872154
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Indeed, the very struggle for democracy and human rights throughout the world is made more difficult precisely by these levels of poverty.",Transition to democratic South Africa.,-0.998540401
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Clearly, what might appear an almost superhuman effort has to be made to address the issue of gross imbalances in the world economy, which have resulted in such ills as negative growth rates for many countries, an onerous debt burden and declining standards of living.",Transition to democratic South Africa.,-0.999330282
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,The issue of disarmament and the elimination of weapons of mass destruction remains one of the important issues of the day.,Transition to democratic South Africa.,0.997979105
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We therefore commend those countries concerned for progress that has been made in these areas and encourage them to register even more forward movement towards the final resolution of these questions.,Transition to democratic South Africa.,0.99967134
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"In this regard, we would urge the International Atomic Energy Agency to move with all speed to inspect the nuclear installations in our country to ensure full observance of the provisions of the nuclear non-proliferation Treaty.",Transition to democratic South Africa.,0.977042794
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,In the resolution of these and other questions there can be no doubt that this Organization must play a central role.,Transition to democratic South Africa.,0.988112271
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"To do so successfully it must become truly an instrument in the hands of all Member States, without any feeling that they are mere pawns.",Transition to democratic South Africa.,0.998966455
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"The reality of the matter is that there is no institution other than this Organization, and its various organs, which can provide the means by which to build an equitable and stable world order.",Transition to democratic South Africa.,-0.656386554
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,To play this role it must itself enjoy the support and respect of all States throughout the world and function effectively and efficiently.,Transition to democratic South Africa.,0.999824226
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We would like to take this opportunity to congratulate Mr Boutros Ghali on his election to the high post of Secretary-General of the United Nations and to wish him success in all his endeavours.,Transition to democratic South Africa.,0.999769866
03-12-1991 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","Your Excellency Ambassador Ibrahim Gambari, Permanent Representative of the Federal Republic of Nigeria and Chairman of the Special Committee against Apartheid; Your Excellency Mr.","Addressing apartheid's end, hope.",0.99869895
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","Joseph Garba, President of the General Assembly; Your Excellency Mr.","Addressing apartheid's end, hope.",0.999230266
